Control ,Demography/Community,Demography/Respondent-Sex,Demography/Respondent-age,Demography/Status,Demography/highest_education,HH-Composition/hhsize,HH-Composition/no_male,HH-Composition/no_female,HH-Composition/no-infants,HH-Composition/children-under6-months,HH-Composition/children-6-23months,HH-Composition/children-24-59months,HH-Composition/First-child-age,AGE of CHILD,HH-Composition/First-child-MUAC,MUAC,HH-Composition/orphan,HH-Composition/no-elderly-people1,HH-Composition/lactating_women,HH-Composition/0-lactating_women,HH-Composition/pregnant_woman,HH-Composition/chronicall-ill,HH-Composition/no-chronicall-ill-person,HH-Composition/disability,HH-Composition/physically_challenge,HH-Composition/no-physically_challenged,HH-Composition/woman,HH-Composition/reproductive_woman,FCS Categories,hhs/Calculated_HHS,RCSI/RCSI
1,Aburi,Male,35,returnee,No-Formal education,5,3,2,1,0,0,1,28,24-59,12.9,>12.5,0,1,0,0,1,0,0,0,0,0,1,1,Borderline,Moderate Hunger,13
1,Shuwari,Male,30,idp,No-Formal education,4,1,3,2,0,1,1,7,6-23,14.1,>12.5,1,1,1,1,0,0,0,0,0,0,1,1,Borderline,Little to no hunger,21
1,Alkaleri,Male,50,idp,No-Formal education,2,1,1,0,0,0,0,0,0-6,0,<11.5,0,1,0,0,0,1,2,3,1,0,0,0,Poor,Little to no hunger,10
0,Shuwari,Male,55,idp,No-Formal education,28,16,12,6,2,1,3,19,6-23,14,>12.5,0,1,1,4,1,1,1,0,0,0,1,1,Poor,Moderate Hunger,18
0,Alkaleri,Male,53,host,No-Formal education,8,5,3,0,0,0,0,0,0-6,0,<11.5,0,1,0,0,0,0,0,0,0,0,0,0,Acceptable,Little to no hunger,11
0,Wuyaram,Male,55,idp,No-Formal education,8,3,5,3,1,2,0,15,6-23,13,>12.5,0,0,1,1,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,23
1,Wuyaram,Female,35,idp,No-Formal education,2,1,1,0,0,0,0,0,0-6,0,<11.5,0,1,0,0,1,1,1,1,1,0,1,1,Borderline,Moderate Hunger,18
1,Wuyaram,Female,55,returnee,No-Formal education,5,2,3,2,1,1,0,24,24-59,14,>12.5,0,0,1,1,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,17
1,Aburi,Male,35,returnee,No-Formal education,5,2,3,2,1,1,0,8,6-23,13,>12.5,1,0,1,1,0,0,0,0,0,0,1,1,Borderline,Little to no hunger,13
0,Wuyaram,Male,60,idp,No-Formal education,12,5,7,6,1,2,3,6,0-6,13,>12.5,1,1,1,1,0,0,0,1,1,0,1,1,Borderline,Moderate Hunger,17
1,Wuyaram,Male,55,returnee,No-Formal education,8,4,4,2,0,1,1,59,24-59,18.4,>12.5,0,0,1,1,0,0,0,1,1,0,0,0,Borderline,Moderate Hunger,23
0,Wuyaram,Male,35,returnee,Senior-Secondary,8,3,5,4,1,2,1,6,0-6,13,>12.5,1,0,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,21
1,Aburi,Female,40,returnee,No-Formal education,8,5,3,3,1,1,1,8,6-23,13.5,>12.5,0,0,1,1,0,1,1,1,1,0,1,1,Poor,Moderate Hunger,17
0,Aburi,Male,30,idp,No-Formal education,2,1,1,0,0,0,0,0,0-6,0,<11.5,0,0,0,0,1,0,0,0,0,0,1,1,Borderline,Moderate Hunger,16
1,Wuyaram,Male,60,returnee,No-Formal education,15,8,7,4,1,1,2,6,0-6,13,>12.5,0,0,1,1,0,0,0,0,0,0,1,0,Acceptable,Moderate Hunger,26
1,Wuyaram,Female,30,idp,No-Formal education,10,5,5,3,1,2,0,6,0-6,11.1,<11.5,1,1,1,1,1,0,0,1,2,2,0,0,Borderline,Moderate Hunger,45
0,Aburi,Male,40,idp,No-Formal education,6,3,3,2,0,1,1,12,6-23,12.8,>12.5,0,1,1,1,1,0,0,0,0,0,1,1,Borderline,Moderate Hunger,16
0,Shuwari,Male,40,returnee,No-Formal education,10,5,5,4,1,1,2,25,24-59,15,>12.5,0,0,1,2,0,0,0,0,0,0,1,1,Acceptable,Little to no hunger,0
0,Shuwari,Male,27,returnee,Senior-Secondary,4,2,2,2,1,1,0,7,6-23,12,11.5-12.5,0,1,1,1,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,17
0,Shuwari,Male,45,idp,Higher-Education,8,4,4,2,0,1,1,9,6-23,12,11.5-12.5,0,0,1,1,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,25
1,Shuwari,Male,65,idp,No-Formal education,7,5,2,0,0,0,0,0,0-6,0,<11.5,0,1,0,0,0,0,0,0,0,0,0,0,Poor,Little to no hunger,18
0,Shuwari,Male,40,idp,No-Formal education,7,4,3,2,0,1,1,9,6-23,12,11.5-12.5,0,0,1,1,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,13
1,Shuwari,Male,40,idp,No-Formal education,13,7,6,4,0,1,3,8,6-23,14,>12.5,0,0,1,2,1,0,0,0,0,0,1,1,Poor,Moderate Hunger,28
1,Alkaleri,Male,31,returnee,Higher-Education,7,3,4,2,0,1,1,59,24-59,14,>12.5,0,0,1,1,0,0,0,0,0,0,0,0,Borderline,Little to no hunger,9
1,Shuwari,Male,40,idp,No-Formal education,7,5,2,2,0,1,1,24,24-59,16.4,>12.5,0,0,0,0,1,0,0,0,0,0,1,1,Borderline,Moderate Hunger,22
0,Shuwari,Male,45,idp,No-Formal education,8,3,5,2,1,1,0,6,0-6,13,>12.5,1,1,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,20
1,Shuwari,Male,40,idp,No-Formal education,6,2,4,0,0,0,0,0,0-6,0,<11.5,0,0,0,0,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,18
1,Alkaleri,Male,52,idp,Primary,8,6,2,3,1,1,1,59,24-59,16,>12.5,0,0,1,1,0,1,1,0,0,0,0,0,Borderline,Little to no hunger,18
0,Alkaleri,Male,53,idp,No-Formal education,18,8,10,1,0,0,1,48,24-59,17,>12.5,1,0,0,0,0,1,1,0,0,0,0,0,Borderline,Little to no hunger,19
1,Shuwari,Male,27,returnee,Senior-Secondary,3,2,1,1,0,1,0,12,6-23,12.5,11.5-12.5,0,1,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,19
0,Alkaleri,Male,60,returnee,Primary,5,3,2,1,0,0,1,48,24-59,18,>12.5,0,1,0,0,0,0,0,1,2,2,0,0,Acceptable,Little to no hunger,26
0,Shuwari,Male,60,idp,No-Formal education,6,3,3,2,1,0,1,6,0-6,12,11.5-12.5,0,0,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,13
1,Shuwari,Male,30,returnee,Higher-Education,9,1,8,4,0,2,2,8,6-23,12.3,11.5-12.5,0,0,1,2,0,0,0,0,0,0,1,1,Acceptable,Little to no hunger,21
1,Shuwari,Male,45,returnee,Senior-Secondary,9,5,4,3,0,1,2,8,6-23,13,>12.5,0,0,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,20
1,Shuwari,Male,55,returnee,No-Formal education,10,5,5,2,0,1,1,13,6-23,12.7,>12.5,0,1,1,1,0,1,1,4,2,2,1,1,Poor,Moderate Hunger,22
1,Shuwari,Male,45,idp,Senior-Secondary,9,5,4,1,0,0,1,59,24-59,13,>12.5,0,1,0,0,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,13
0,Abatchari,Male,59,idp,No-Formal education,8,3,5,0,0,0,0,0,0-6,0,<11.5,0,1,0,0,0,0,0,2,2,2,1,1,Acceptable,Little to no hunger,0
0,Abatchari,Male,50,idp,No-Formal education,8,4,4,2,0,1,1,11,6-23,16.2,>12.5,0,1,1,1,0,0,0,0,0,0,1,1,Acceptable,Little to no hunger,6
0,Abatchari,Male,29,idp,No-Formal education,4,2,2,2,0,1,1,10,6-23,14.2,>12.5,0,0,1,1,0,0,0,0,0,0,1,1,Acceptable,Little to no hunger,1
1,Abatchari,Male,54,host,No-Formal education,8,3,5,0,0,0,0,0,0-6,0,<11.5,0,1,0,0,0,0,0,2,1,0,1,1,Acceptable,Little to no hunger,2
0,Shuwari,Male,32,returnee,Primary,11,5,6,3,1,2,0,9,6-23,13.6,>12.5,1,11,1,1,0,1,1,1,1,0,1,1,Borderline,Moderate Hunger,14
1,Shuwari,Male,50,idp,Primary,23,11,12,3,1,2,0,6,0-6,12.3,11.5-12.5,0,0,1,4,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,20
0,Damboa-Central,Male,63,returnee,No-Formal education,3,1,2,0,0,0,0,0,0-6,0,<11.5,0,0,0,0,0,0,0,0,0,0,1,0,Acceptable,Moderate Hunger,7
1,Kachala-Burari-Gana,Female,45,returnee,No-Formal education,10,4,6,1,0,1,0,23,6-23,15.3,>12.5,0,1,0,0,0,0,0,1,1,0,0,0,Poor,Moderate Hunger,23
1,Damboa-Central,Male,30,idp,No-Formal education,7,3,4,2,0,0,2,30,24-59,12.5,11.5-12.5,0,0,0,0,1,0,0,1,1,0,1,1,Borderline,Moderate Hunger,32
1,Kachala-Burari-Gana,Male,50,idp,No-Formal education,10,5,5,2,0,0,2,29,24-59,12.9,>12.5,0,0,0,0,1,0,0,1,1,0,1,1,Poor,Moderate Hunger,9
1,Kachala-Burari-Gana,Male,50,idp,No-Formal education,6,3,3,2,0,1,1,23,6-23,14.2,>12.5,0,2,0,0,1,0,0,0,0,0,1,1,Poor,Moderate Hunger,9
1,Kachala-Burari-Gana,Male,45,idp,No-Formal education,7,1,6,2,0,1,1,7,6-23,12.2,11.5-12.5,1,0,1,1,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,17
1,Kachala-Burari-Gana,Female,50,idp,No-Formal education,4,3,1,0,0,0,0,0,0-6,0,<11.5,1,1,0,0,0,0,0,0,0,0,0,0,Borderline,Moderate Hunger,13
1,Kachala-Burari-Gana,Female,40,idp,No-Formal education,5,2,3,2,1,1,0,24,24-59,15.3,>12.5,1,1,0,0,0,0,0,0,0,0,1,1,Acceptable,Little to no hunger,6
1,Kachala-Burari-Gana,Male,40,idp,No-Formal education,9,4,5,2,1,0,1,24,24-59,12.7,>12.5,0,1,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,9
0,Damboa-Central,Female,30,idp,No-Formal education,2,1,1,0,0,0,0,0,0-6,0,<11.5,0,0,0,0,1,0,0,0,0,0,1,1,Acceptable,Moderate Hunger,7
0,Damboa-Central,Male,65,returnee,No-Formal education,6,2,4,2,0,1,1,24,24-59,12.5,11.5-12.5,1,1,0,0,1,0,0,2,2,2,1,1,Borderline,Moderate Hunger,21
0,Kachala-Burari-Gana,Male,27,returnee,Senior-Secondary,4,1,3,0,0,0,0,0,0-6,0,<11.5,0,0,1,1,0,0,0,0,0,0,0,0,Acceptable,Little to no hunger,11
1,Kachala-Burari-Gana,Male,50,host,No-Formal education,5,2,3,3,1,1,1,7,6-23,12.3,11.5-12.5,0,0,1,1,0,0,0,0,0,0,0,0,Acceptable,Moderate Hunger,14
0,Damboa-Central,Female,30,idp,No-Formal education,10,5,5,3,1,0,2,6,0-6,14.1,>12.5,1,1,1,1,0,1,1,1,1,0,1,1,Borderline,Little to no hunger,4
1,Damboa-Central,Male,56,idp,No-Formal education,6,3,3,3,1,1,1,8,6-23,12.5,11.5-12.5,1,1,1,1,0,1,1,1,1,0,1,1,Borderline,Moderate Hunger,25
0,Kachala-Burari-Gana,Male,30,returnee,No-Formal education,6,2,4,2,1,0,1,6,0-6,13.1,>12.5,0,1,1,1,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,13
1,Kachala-Burari-Gana,Male,35,idp,No-Formal education,7,3,4,2,1,0,1,6,0-6,13.4,>12.5,0,0,1,1,0,0,0,0,0,0,0,0,Borderline,Little to no hunger,20
1,Kachala-Burari-Gana,Male,32,idp,Senior-Secondary,4,2,2,0,0,0,0,0,0-6,0,<11.5,0,0,1,1,0,0,0,0,0,0,0,0,Poor,Moderate Hunger,18
1,Damboa-Central,Male,53,idp,No-Formal education,4,2,2,0,0,0,0,0,0-6,0,<11.5,1,0,0,0,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,9
0,Kachala-Burari-Kura,Male,15,idp,No-Formal education,8,5,3,2,0,1,1,19,6-23,12.7,>12.5,0,0,0,0,1,0,0,0,0,0,1,1,Borderline,Moderate Hunger,17
0,Kachala-Burari-Gana,Male,60,idp,No-Formal education,8,3,5,2,0,1,1,54,24-59,14.6,>12.5,0,1,0,0,0,0,0,0,0,0,1,1,Acceptable,Moderate Hunger,13
0,Kachala-Burari-Kura,Male,33,returnee,No-Formal education,5,3,2,2,1,0,1,18,6-23,13.5,>12.5,0,1,1,1,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,18
1,Shuwari,Female,40,idp,No-Formal education,6,2,4,1,0,0,1,45,24-59,15,>12.5,0,0,0,0,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,12
0,Shuwari,Male,30,returnee,No-Formal education,5,2,3,0,0,0,0,0,0-6,0,<11.5,0,0,0,0,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,20
0,Abatchari,Male,35,idp,No-Formal education,9,3,6,2,1,0,1,6,0-6,14.1,>12.5,0,1,1,1,0,0,0,1,1,0,1,1,Borderline,Moderate Hunger,6
0,Shuwari,Male,40,host,No-Formal education,7,3,4,2,0,1,1,23,6-23,15,>12.5,0,1,0,0,0,1,1,0,0,0,1,1,Poor,Little to no hunger,29
0,Kachala-Burari-Kura,Male,47,idp,No-Formal education,6,3,3,1,0,0,1,48,24-59,14.5,>12.5,0,0,0,0,0,0,0,0,0,0,1,1,Borderline,Little to no hunger,18
1,Kachala-Burari-Kura,Male,40,idp,No-Formal education,7,4,3,2,1,0,1,30,24-59,14.5,>12.5,0,0,1,1,1,0,0,0,0,0,1,1,Borderline,Moderate Hunger,18
1,Shuwari,Male,38,idp,No-Formal education,8,3,5,2,1,1,0,23,6-23,15,>12.5,0,1,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,21
0,Shuwari,Male,28,idp,No-Formal education,5,2,3,2,0,1,1,11,6-23,12,11.5-12.5,0,0,0,0,1,0,0,0,0,0,1,1,Poor,Moderate Hunger,18
1,Shuwari,Male,30,idp,No-Formal education,6,3,3,2,0,1,1,23,6-23,15,>12.5,0,0,0,0,1,0,0,0,0,0,1,1,Poor,Moderate Hunger,12
1,Shuwari,Male,55,idp,No-Formal education,5,3,2,0,0,0,0,0,0-6,0,<11.5,0,0,0,0,0,0,0,0,0,0,1,1,Poor,Little to no hunger,10
0,Abatchari,Male,35,returnee,No-Formal education,4,1,3,2,1,0,1,6,0-6,14,>12.5,0,0,1,1,0,0,0,0,0,0,1,1,Acceptable,Little to no hunger,0
1,Kachala-Burari-Kura,Male,60,idp,No-Formal education,5,2,3,1,1,0,0,0,0-6,0,<11.5,0,2,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,16
1,Shuwari,Female,30,idp,No-Formal education,5,2,3,2,1,1,0,6,0-6,12,11.5-12.5,1,1,1,1,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,21
0,Shuwari,Male,50,returnee,Senior-Secondary,7,4,3,3,1,1,1,23,6-23,14,>12.5,0,0,1,1,0,1,1,1,1,0,1,1,Poor,Moderate Hunger,18
1,Abatchari,Male,60,host,No-Formal education,8,5,3,0,0,0,0,0,0-6,0,<11.5,0,1,0,0,0,0,0,2,1,0,1,1,Borderline,Little to no hunger,7
1,Kachala-Burari-Kura,Male,35,idp,No-Formal education,4,2,2,0,0,0,0,0,0-6,0,<11.5,0,1,0,0,1,0,0,0,0,0,1,1,Borderline,Moderate Hunger,16
0,Kachala-Burari-Kura,Male,50,returnee,No-Formal education,6,4,2,2,1,1,0,6,0-6,12.5,11.5-12.5,0,1,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,10
1,Shuwari,Male,50,idp,No-Formal education,7,4,3,2,0,1,1,12,6-23,13,>12.5,0,1,0,0,1,0,0,0,0,0,1,1,Poor,Moderate Hunger,23
0,Kachala-Burari-Kura,Female,40,returnee,No-Formal education,4,1,3,1,0,0,1,24,24-59,14.7,>12.5,0,0,0,0,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,21
1,Kachala-Burari-Kura,Female,30,idp,No-Formal education,5,2,3,3,1,1,1,22,6-23,14.5,>12.5,0,0,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,21
1,Kachala-Burari-Kura,Female,60,returnee,No-Formal education,3,1,2,0,0,0,0,0,0-6,0,<11.5,0,2,0,0,0,0,0,0,0,0,0,0,Poor,Moderate Hunger,16
1,Kachala-Burari-Kura,Male,32,idp,No-Formal education,3,1,2,1,1,0,0,0,0-6,0,<11.5,0,0,1,1,0,0,0,0,0,0,1,1,Borderline,Little to no hunger,13
1,Kachala-Burari-Kura,Female,60,host,No-Formal education,3,2,1,0,0,0,0,0,0-6,0,<11.5,0,1,0,0,0,1,1,1,1,0,0,0,Poor,Moderate Hunger,23
0,Kachala-Burari-Kura,Male,46,returnee,No-Formal education,16,8,8,4,1,1,2,18,6-23,13,>12.5,0,0,1,1,1,1,1,0,0,0,1,1,Borderline,Moderate Hunger,25
1,Kachala-Burari-Kura,Female,55,returnee,No-Formal education,7,3,4,0,0,0,0,0,0-6,0,<11.5,0,1,0,0,0,1,1,0,0,0,1,0,Borderline,Little to no hunger,19
1,Kachala-Burari-Kura,Female,70,returnee,No-Formal education,2,1,1,1,0,0,1,36,24-59,14.5,>12.5,0,1,0,0,0,0,0,0,0,0,1,0,Borderline,Moderate Hunger,8
1,Kachala-Burari-Kura,Male,62,idp,No-Formal education,4,3,1,1,0,0,1,23,6-23,14.6,>12.5,0,1,0,0,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,25
0,Kachala-Burari-Kura,Female,40,idp,No-Formal education,7,3,4,3,1,1,1,22,6-23,13.5,>12.5,0,1,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,20
0,Abatchari,Male,30,returnee,No-Formal education,5,2,3,2,0,1,1,8,6-23,14.2,>12.5,0,0,1,1,0,0,0,0,0,0,1,1,Borderline,Little to no hunger,8
0,Damboa-Central,Male,56,idp,No-Formal education,6,2,4,0,0,0,0,0,0-6,0,<11.5,1,2,0,0,1,0,0,0,0,0,1,1,Poor,Moderate Hunger,12
0,Damboa-Central,Male,40,returnee,Senior-Secondary,6,4,2,2,0,0,2,24,24-59,14.2,>12.5,0,0,0,0,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,2
1,Damboa-Central,Male,33,returnee,No-Formal education,6,2,4,3,1,0,2,7,6-23,12.6,>12.5,0,1,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,13
1,Kachala-Burari-Kura,Male,40,idp,No-Formal education,3,1,2,1,1,0,0,0,0-6,0,<11.5,0,0,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,18
1,Kachala-Burari-Kura,Female,35,idp,No-Formal education,3,2,1,0,0,0,0,0,0-6,0,<11.5,0,1,0,0,0,0,0,0,0,0,1,0,Poor,Moderate Hunger,10
1,Shuwari,Male,50,idp,No-Formal education,10,3,7,1,0,0,1,24,24-59,17,>12.5,0,1,0,0,0,0,0,1,1,0,1,0,Acceptable,Moderate Hunger,25
0,Shuwari,Male,30,idp,No-Formal education,5,2,3,2,1,0,1,14,6-23,16.6,>12.5,0,0,0,0,0,0,0,1,2,2,1,1,Poor,Moderate Hunger,9
1,Damboa-Central,Female,24,idp,Senior-Secondary,7,5,2,1,0,0,1,49,24-59,13.5,>12.5,1,1,0,0,1,0,0,1,1,0,1,1,Borderline,Moderate Hunger,7
1,Damboa-Central,Male,70,idp,No-Formal education,5,3,2,2,1,1,0,6,0-6,12.5,11.5-12.5,1,1,1,1,1,1,1,1,1,0,1,1,Borderline,Moderate Hunger,16
0,Shuwari,Male,42,idp,No-Formal education,9,7,2,2,0,1,1,24,24-59,12.5,11.5-12.5,0,0,1,1,1,0,0,0,0,0,1,1,Poor,Moderate Hunger,24
1,Damboa-Central,Male,42,idp,No-Formal education,10,5,5,3,1,1,1,6,0-6,12.8,>12.5,0,0,1,1,1,1,1,1,1,0,1,1,Borderline,Moderate Hunger,13
1,Abatchari,Female,40,returnee,No-Formal education,6,2,4,1,0,0,1,47,24-59,17.5,>12.5,0,1,0,0,0,0,0,1,1,0,1,1,Borderline,Moderate Hunger,10
1,Damboa-Central,Female,51,host,No-Formal education,9,3,6,4,2,1,1,7,6-23,12.5,11.5-12.5,1,1,1,1,1,0,0,1,1,0,1,1,Poor,Severe Hunger,24
0,Damboa-Central,Female,30,idp,Senior-Secondary,8,3,5,2,1,0,1,17,6-23,13.5,>12.5,0,0,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,10
0,Shuwari,Male,28,returnee,Senior-Secondary,6,4,2,2,0,2,0,12,6-23,13,>12.5,1,0,1,1,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,0
1,Shuwari,Male,60,idp,No-Formal education,6,4,2,3,0,1,2,12,6-23,13,>12.5,0,0,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,23
1,Damboa-Central,Female,30,idp,No-Formal education,4,1,3,0,0,0,0,0,0-6,0,<11.5,0,1,0,0,1,0,0,0,0,0,1,1,Borderline,Moderate Hunger,16
1,Damboa-Central,Male,40,idp,No-Formal education,7,2,5,2,0,1,1,23,6-23,13.5,>12.5,0,0,0,0,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,7
1,Shuwari,Male,56,returnee,No-Formal education,15,7,8,3,1,1,1,6,0-6,12,11.5-12.5,1,0,1,1,0,0,0,0,0,0,1,1,Acceptable,Moderate Hunger,25
0,Kachala-Burari-Kura,Male,55,idp,Primary,5,3,2,2,1,1,0,6,0-6,14.6,>12.5,0,1,1,1,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,19
1,Kachala-Burari-Kura,Female,30,idp,No-Formal education,5,3,2,1,1,0,0,0,0-6,0,<11.5,0,0,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,15
1,Damboa-Central,Male,35,idp,No-Formal education,6,3,3,3,1,1,1,7,6-23,12.6,>12.5,1,1,1,1,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,13
1,Damboa-Central,Female,35,idp,Senior-Secondary,10,5,5,2,0,1,1,12,6-23,13.5,>12.5,1,1,0,0,0,1,1,1,1,0,1,1,Borderline,Moderate Hunger,12
0,Shuwari,Male,45,idp,No-Formal education,18,5,13,5,1,1,3,12,6-23,13,>12.5,1,0,1,2,1,0,0,0,0,0,1,1,Poor,Moderate Hunger,30
1,Damboa-Central,Male,65,returnee,No-Formal education,6,3,3,1,0,0,1,48,24-59,12.5,11.5-12.5,1,1,0,0,0,0,0,1,1,0,1,1,Poor,Moderate Hunger,33
0,Kachala-Burari-Kura,Female,80,idp,No-Formal education,2,0,2,0,0,0,0,0,0-6,0,<11.5,1,1,0,0,0,0,0,1,1,0,1,0,Borderline,Moderate Hunger,20
0,Damboa-Central,Male,50,returnee,No-Formal education,15,5,10,0,0,0,0,0,0-6,0,<11.5,1,2,0,0,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,8
1,Shuwari,Male,45,idp,Primary,10,3,7,3,0,1,2,8,6-23,12.4,11.5-12.5,0,1,1,1,0,0,0,1,1,0,1,1,Poor,Severe Hunger,12
1,Kachala-Burari-Kura,Male,54,idp,Primary,4,2,2,1,0,0,1,24,24-59,13.6,>12.5,1,1,0,0,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,18
1,Shuwari,Male,45,idp,Primary,4,2,2,0,0,0,0,0,0-6,0,<11.5,0,0,0,0,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,23
0,Shuwari,Male,30,idp,Primary,5,3,2,3,1,1,1,12,6-23,12.5,11.5-12.5,0,0,1,1,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,24
0,Damboa-Central,Female,35,idp,Senior-Secondary,8,5,3,2,1,0,1,6,0-6,14.5,>12.5,0,0,1,1,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,6
0,Damboa-Central,Male,33,returnee,Senior-Secondary,6,2,4,2,0,1,1,10,6-23,13.7,>12.5,0,1,1,1,0,1,1,1,1,0,1,1,Borderline,Moderate Hunger,6
1,Kachala-Burari-Kura,Female,40,host,No-Formal education,6,4,2,2,0,0,2,36,24-59,14,>12.5,0,1,0,0,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,20
0,Kachala-Burari-Kura,Male,30,idp,No-Formal education,4,2,2,1,0,0,1,24,24-59,13.6,>12.5,0,1,0,0,0,1,1,0,0,0,1,1,Poor,Moderate Hunger,19
1,Kachala-Burari-Kura,Male,37,returnee,No-Formal education,4,2,2,2,0,0,2,23,6-23,14.7,>12.5,0,1,0,0,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,16
1,Kachala-Burari-Kura,Male,45,idp,No-Formal education,3,2,1,0,0,0,0,0,0-6,0,<11.5,0,1,0,0,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,18
1,Kachala-Burari-Kura,Female,60,idp,No-Formal education,4,1,3,2,0,0,2,30,24-59,15.5,>12.5,0,1,0,0,0,0,0,0,0,0,1,0,Poor,Moderate Hunger,23
1,Damboa-Central,Female,35,idp,No-Formal education,5,2,3,0,0,0,0,0,0-6,0,<11.5,1,1,0,0,0,0,0,0,0,0,1,1,Borderline,Moderate Hunger,16
0,Shuwari,Male,55,returnee,Primary,7,3,4,0,0,0,0,0,0-6,0,<11.5,0,1,0,0,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,21
0,Damboa-Central,Male,46,idp,Senior-Secondary,6,3,3,2,0,1,1,36,24-59,12.5,11.5-12.5,1,0,0,0,1,0,0,1,1,0,1,1,Borderline,Moderate Hunger,29
1,Damboa-Central,Male,42,idp,No-Formal education,9,5,4,3,2,1,0,8,6-23,12.5,11.5-12.5,0,1,1,2,0,0,0,1,1,0,1,1,Poor,Severe Hunger,26
1,Damboa-Central,Male,65,idp,No-Formal education,7,3,4,0,0,0,0,0,0-6,0,<11.5,1,0,0,0,0,0,0,0,0,0,1,0,Borderline,Moderate Hunger,17
1,Damboa-Central,Male,45,idp,No-Formal education,2,1,1,0,0,0,0,0,0-6,0,<11.5,0,0,0,0,0,0,0,0,0,0,1,1,Acceptable,Little to no hunger,9
0,Kachala-Burari-Gana,Male,40,idp,No-Formal education,10,6,4,3,1,1,1,12,6-23,14.3,>12.5,1,1,1,1,0,0,0,0,0,0,0,0,Acceptable,Moderate Hunger,25
1,Kachala-Burari-Kura,Male,51,returnee,No-Formal education,4,2,2,0,0,0,0,0,0-6,0,<11.5,0,1,0,0,1,1,1,0,0,0,1,1,Poor,Moderate Hunger,11
1,Kachala-Burari-Gana,Female,35,host,No-Formal education,9,7,2,1,0,1,0,12,6-23,13.2,>12.5,1,0,1,1,0,0,0,0,0,0,1,1,Poor,Moderate Hunger,13
0,Kachala-Burari-Gana,Male,62,idp,No-Formal education,10,7,3,0,0,0,0,0,0-6,0,<11.5,0,0,0,0,0,0,0,0,0,0,1,0,Poor,Moderate Hunger,15
0,Aburi,Male,27,returnee,Senior-Secondary,5,3,2,3,1,1,1,7,6-23,12.6,>12.5,0,2,1,1,0,1,1,1,1,0,1,1,Borderline,Moderate Hunger,16
0,Kachala-Burari-Gana,Male,36,returnee,No-Formal education,9,8,1,2,0,1,1,24,24-59,15.5,>12.5,1,1,0,0,1,0,0,0,0,0,0,0,Borderline,Moderate Hunger,25
0,Kachala-Burari-Gana,Male,61,idp,No-Formal education,7,3,4,2,0,0,2,49,24-59,15.1,>12.5,0,1,0,0,1,0,0,2,1,0,1,1,Poor,Moderate Hunger,15
