spending,nudge,age,male,education_level,income
10.23,0,62,1,2,8.09
4.18,1,33,1,5,9.83
13.11,0,53,1,2,0.71
10.24,0,47,1,4,6.35
12.06,0,50,0,2,5.77
4.35,0,37,1,4,2.82
10.13,0,31,0,4,4.17
7.48,0,23,1,4,7.52
13.07,1,40,0,2,0.92
11.99,0,45,0,2,3.81
5.46,1,26,1,1,2.78
10.19,1,51,1,2,7.60
11.66,0,47,0,2,9.28
9.20,0,55,1,0,0.04
8.73,0,36,1,1,5.67
8.64,1,23,1,1,7.91
5.70,1,63,1,4,0.12
11.67,1,34,1,1,0.61
11.23,0,28,0,3,1.27
15.23,1,56,0,4,3.57
11.48,1,67,1,1,8.25
13.75,0,53,0,4,1.91
11.41,0,58,0,4,9.57
12.16,0,26,0,3,3.75
9.35,1,66,1,1,3.37
12.95,1,61,0,4,5.26
7.96,1,65,1,4,7.84
6.12,1,65,1,4,9.24
3.52,0,19,1,4,7.91
10.47,0,20,0,2,8.21
12.51,1,64,1,3,7.82
11.34,1,38,0,0,3.45
13.53,1,64,1,3,0.55
11.63,0,67,0,4,3.28
8.60,1,40,1,1,1.04
10.09,0,53,1,4,1.95
13.10,0,49,0,4,5.46
7.38,1,64,1,3,0.53
13.14,0,44,0,5,5.86
10.13,0,39,1,2,1.25
10.81,0,23,0,2,4.08
7.10,1,42,1,3,3.57
6.19,1,57,1,4,7.81
11.41,0,22,0,5,9.38
7.27,1,63,1,1,1.76
15.32,1,58,0,3,4.40
12.79,1,59,0,2,4.47
10.57,1,18,0,1,2.69
10.20,1,43,0,5,3.63
8.16,1,26,1,4,8.41
10.80,1,27,0,1,1.58
12.08,1,24,1,1,1.97
11.01,0,52,0,5,5.39
13.19,1,33,1,3,1.74
13.38,1,56,0,5,2.02
14.21,1,46,0,5,8.84
14.81,1,57,0,3,3.54
16.67,0,67,0,4,9.27
3.62,0,65,1,3,3.65
14.32,1,52,0,4,4.40
7.82,1,67,1,5,0.42
11.38,1,54,1,1,0.92
13.33,0,60,0,4,8.04
7.78,1,63,1,2,8.44
13.88,1,68,0,4,6.18
7.57,0,40,1,5,4.43
8.70,1,23,1,0,3.93
11.38,0,50,1,4,2.16
11.89,0,45,1,2,9.86
10.35,0,35,0,3,3.98
9.73,1,37,1,1,9.04
8.08,0,39,1,3,4.82
9.10,1,46,1,3,6.15
10.95,1,44,0,1,4.34
3.90,1,31,1,2,3.19
3.75,1,20,1,4,3.64
10.87,0,26,0,4,4.36
11.44,0,20,0,5,0.16
12.64,0,29,0,4,5.04
3.90,1,50,1,0,6.08
10.03,0,49,0,3,3.16
11.27,1,42,1,5,7.40
11.07,1,34,0,4,4.29
8.34,0,26,1,2,2.75
4.02,1,65,1,2,2.10
11.62,0,30,0,1,4.36
10.31,1,30,1,2,2.93
11.15,1,19,0,1,7.16
10.44,1,29,1,0,6.18
12.38,0,64,0,5,8.55
11.28,1,58,1,3,6.38
8.72,1,19,1,4,3.54
12.08,0,44,0,3,5.80
12.18,1,38,0,1,8.14
11.10,0,24,0,5,1.22
11.32,1,24,0,3,7.75
6.93,0,25,1,5,0.72
10.78,0,55,0,3,1.27
11.78,1,52,1,4,1.11
12.88,1,48,0,2,9.17
13.98,1,44,0,3,6.40
14.02,1,47,0,0,8.91
2.71,0,22,1,3,0.23
10.19,0,51,0,0,7.00
10.06,1,21,0,3,4.46
6.86,1,31,1,3,5.53
6.68,1,45,1,2,6.79
10.32,1,64,1,3,8.62
11.30,0,66,1,2,6.30
4.57,0,31,1,4,8.29
9.99,1,38,0,2,2.82
12.84,0,33,0,0,4.38
9.98,1,20,0,0,4.16
10.46,1,39,0,2,8.64
7.96,0,54,1,1,3.77
9.29,1,19,1,1,2.49
8.10,0,24,1,2,4.92
9.67,0,20,1,1,4.59
11.02,0,31,0,5,9.09
15.75,1,66,0,4,4.17
9.88,0,19,0,3,3.98
10.68,1,31,0,2,3.31
10.23,0,50,1,1,5.56
11.34,0,52,0,4,5.42
7.77,0,38,1,3,1.11
10.47,0,46,0,4,1.69
10.29,0,24,1,3,6.31
11.30,1,40,1,1,7.11
9.34,0,28,1,2,9.43
4.97,0,54,1,4,4.69
11.38,0,42,0,4,0.91
12.16,0,26,0,4,6.97
8.89,0,37,1,2,7.55
15.40,0,60,0,4,9.60
11.43,1,62,0,4,9.41
11.42,1,26,1,4,2.98
9.12,1,60,1,2,3.67
9.87,1,45,1,5,0.34
10.56,1,56,0,3,0.69
9.02,1,30,1,3,5.80
12.24,0,37,0,4,7.92
12.64,1,59,1,2,2.78
12.25,0,64,0,3,6.86
13.53,1,38,1,0,6.15
9.51,1,22,1,4,2.85
9.59,1,59,1,3,8.24
10.37,1,44,0,4,2.97
11.44,1,19,0,0,4.80
12.16,0,48,1,2,1.61
12.88,0,42,0,4,2.83
4.98,1,20,1,2,4.07
9.31,1,26,1,5,3.83
5.43,1,54,1,4,8.96
11.50,1,47,1,2,3.35
3.90,1,19,1,3,7.58
7.55,0,67,1,3,6.25
10.11,1,62,1,4,2.70
13.43,1,56,0,3,0.35
11.88,0,42,0,4,1.98
5.12,0,40,1,4,2.18
13.40,1,67,0,4,9.39
12.36,0,27,0,3,4.15
12.04,0,53,0,4,3.09
12.23,1,60,1,4,5.91
11.62,0,25,0,1,5.48
12.40,0,50,0,3,9.35
9.15,0,59,1,0,8.07
4.29,1,34,1,1,2.07
10.10,1,50,0,2,5.79
10.77,1,51,1,2,4.06
9.79,1,58,1,2,4.32
11.46,0,34,0,2,8.59
12.49,1,41,0,3,1.63
9.49,0,38,1,5,4.87
6.31,0,31,1,4,6.41
11.02,1,55,0,2,9.33
15.52,0,63,0,5,7.49
6.00,0,55,1,3,0.20
12.25,0,27,0,0,3.84
9.69,1,62,0,0,7.92
10.94,1,19,0,3,4.05
2.81,0,19,1,4,8.80
13.11,1,49,0,3,9.85
9.38,0,38,1,3,2.32
12.99,0,67,1,5,7.56
10.80,1,33,1,1,2.43
11.04,0,24,0,2,5.64
10.46,1,44,0,4,7.10
10.56,1,25,0,4,2.34
10.08,0,45,1,2,9.37
7.36,0,51,1,2,4.76
5.71,0,56,1,1,1.85
2.31,0,29,1,0,5.05
15.21,1,67,1,2,1.65
10.92,0,36,0,5,1.59
15.18,0,65,0,2,8.93
13.56,1,59,1,4,4.32
10.71,0,55,0,1,1.77
11.60,1,58,1,1,7.67
6.38,1,67,1,5,4.85
9.43,0,56,1,0,1.69
14.29,1,56,1,3,0.18
3.25,1,21,1,0,7.04
8.05,1,40,1,2,2.72
12.82,1,31,0,2,7.03
9.11,1,56,1,5,9.53
9.68,1,43,1,1,2.20
13.42,1,43,0,2,7.51
4.44,1,59,1,4,1.02
12.51,0,40,0,2,1.30
15.62,0,58,0,3,2.60
13.26,0,51,0,2,4.06
9.40,1,52,1,4,2.33
10.84,1,32,1,3,5.52
13.25,1,50,0,1,1.75
6.41,1,42,1,3,0.68
12.19,1,39,0,4,7.53
3.97,0,21,1,3,3.14
6.33,1,28,1,3,3.76
9.92,0,29,0,1,7.84
4.53,0,52,1,4,6.01
4.03,0,34,1,0,0.08
15.16,0,63,0,4,0.69
7.86,1,36,1,3,5.22
9.60,1,57,1,1,3.42
10.79,0,22,0,4,0.18
11.07,1,49,1,2,6.15
10.77,1,61,0,1,3.02
10.86,0,43,0,2,9.70
11.59,0,43,0,1,1.63
10.31,0,24,1,2,1.49
4.47,0,61,1,4,8.79
10.58,0,21,0,3,4.29
11.92,0,36,0,5,2.39
12.94,1,33,0,4,7.31
15.27,0,67,0,1,1.09
11.23,1,29,1,3,8.52
13.47,1,57,1,2,5.27
12.34,0,48,0,1,5.08
11.23,1,29,0,2,4.61
12.41,1,30,1,4,4.43
12.15,0,29,0,3,9.03
13.91,0,54,0,3,4.91
12.40,0,64,0,1,8.73
11.99,0,28,0,4,2.57
11.17,0,27,0,4,5.72
6.27,0,38,1,1,6.22
9.44,1,46,1,4,8.70
11.77,0,40,0,5,8.69
6.10,1,35,1,5,1.43
10.99,1,33,0,2,2.66
6.05,1,61,1,2,2.50
5.21,0,32,1,3,8.66
12.41,1,43,1,2,7.62
6.82,0,67,1,4,6.78
8.37,1,56,1,3,2.87
10.78,0,23,0,4,9.35
9.75,0,61,0,0,8.70
6.14,0,53,1,4,7.57
10.94,0,18,0,3,2.26
12.57,1,46,0,1,4.24
11.09,1,61,0,0,3.58
10.22,0,50,1,0,0.59
5.29,1,55,1,0,9.96
7.89,0,31,1,3,3.67
12.01,0,21,0,4,0.90
4.60,1,50,1,5,8.66
12.98,1,39,0,0,2.28
5.87,1,22,1,3,4.18
6.13,1,33,1,4,8.12
10.53,0,31,0,4,1.25
8.07,1,25,1,5,2.98
11.94,1,55,0,2,0.58
8.78,0,39,1,5,3.12
13.56,0,37,0,4,5.00
11.85,0,45,0,1,2.33
11.72,1,33,0,1,7.75
13.24,1,46,0,3,9.58
15.11,0,63,0,2,0.54
10.11,1,52,1,4,1.67
8.87,1,47,1,1,5.63
12.38,0,54,1,2,1.46
9.18,1,44,1,2,4.37
11.26,1,55,0,2,1.64
11.06,0,33,1,2,1.71
13.76,0,48,0,2,9.58
10.75,0,25,0,5,9.91
3.29,0,23,1,4,7.39
10.72,1,39,0,5,7.87
11.39,1,46,1,3,5.44
10.63,1,39,1,0,8.15
12.19,1,50,0,5,3.29
9.11,0,42,1,3,5.62
6.03,1,25,1,2,3.53
9.76,1,26,1,3,2.76
5.92,0,60,1,4,5.63
10.09,1,19,0,3,0.65
3.57,0,30,1,4,5.93
8.05,1,29,1,1,6.14
9.61,0,37,1,3,6.86
8.60,1,22,1,2,4.50
11.71,0,61,0,2,7.58
3.86,1,44,1,4,5.52
14.23,0,63,0,1,2.54
13.04,0,63,1,1,7.74
10.98,0,49,0,1,2.15
12.93,0,46,0,2,4.48
5.31,1,42,1,3,8.04
13.50,0,47,0,0,4.76
11.07,0,34,0,1,1.92
4.52,1,60,1,2,1.45
4.10,0,35,1,4,5.87
12.78,1,29,1,2,8.50
16.27,0,64,0,5,9.36
11.40,0,38,0,3,8.92
10.11,1,24,1,3,7.12
9.80,1,55,1,5,6.59
10.42,0,22,0,1,2.04
10.81,0,21,1,4,8.17
13.62,0,43,0,5,8.00
8.07,1,51,1,1,5.84
11.94,0,30,0,1,8.45
12.24,0,25,0,4,5.28
10.72,1,21,0,5,8.59
12.35,1,44,0,1,2.60
7.84,0,62,1,3,2.91
11.24,0,36,0,4,8.68
14.45,1,49,0,4,8.83
8.25,1,34,1,1,0.66
4.87,0,42,1,2,9.41
10.36,0,67,0,0,7.12
9.36,1,49,1,3,7.72
11.49,1,51,0,4,6.86
5.01,0,28,1,4,1.73
10.25,0,31,0,0,7.01
14.59,1,67,1,3,7.47
9.85,1,38,0,3,7.96
5.27,1,66,1,3,3.04
9.88,1,42,0,3,5.97
12.97,0,55,0,5,0.22
13.14,0,42,0,5,4.45
10.74,1,23,0,1,9.07
11.28,0,18,0,5,3.50
12.39,1,53,1,4,4.91
10.77,1,49,1,1,8.35
9.62,1,65,1,5,1.61
10.49,0,43,0,2,3.52
14.20,0,64,0,1,1.72
11.91,1,62,0,1,7.41
11.51,1,40,0,0,9.95
10.25,1,31,0,1,0.12
14.96,0,67,0,1,7.08
11.70,0,40,0,1,9.41
15.03,0,52,0,4,2.14
9.46,1,56,1,2,8.80
13.30,0,38,0,5,8.86
8.59,0,56,1,2,7.69
9.43,1,46,1,4,1.65
12.45,1,31,0,1,3.40
4.46,1,67,1,1,3.53
13.74,1,65,0,3,5.36
8.35,1,33,1,2,0.04
10.98,1,21,0,1,1.58
11.86,0,20,0,1,0.43
8.79,1,56,1,3,4.55
5.07,1,34,1,3,4.65
12.76,0,67,0,2,2.84
12.69,1,49,1,1,4.24
5.27,1,26,1,1,5.70
6.37,1,31,1,3,8.28
12.46,0,27,0,4,1.92
11.50,1,55,0,2,2.66
11.74,1,65,1,1,2.21
5.21,1,26,1,4,2.69
10.56,1,28,0,3,5.37
8.20,0,19,1,4,9.93
7.52,1,45,1,5,6.51
6.22,0,44,1,4,9.65
12.99,0,51,1,3,8.12
8.09,0,66,1,3,1.64
14.37,0,59,0,1,6.20
12.77,0,61,0,1,6.87
11.47,0,31,0,3,4.03
12.37,1,56,1,1,5.09
7.02,1,53,1,2,0.01
13.27,0,37,1,1,1.91
11.31,1,39,0,3,4.15
11.72,0,45,0,5,2.85
5.75,1,51,1,2,8.92
9.05,1,41,1,4,7.64
10.60,1,42,0,4,6.59
12.98,1,52,0,2,0.01
8.34,1,60,1,2,4.89
2.97,0,66,1,1,8.15
10.91,1,20,0,0,5.16
11.41,0,62,1,4,2.68
11.20,1,32,0,4,1.51
11.04,1,34,0,3,2.24
13.36,0,57,0,5,3.58
11.97,0,37,0,1,6.68
5.55,0,24,1,4,5.86
10.68,0,47,1,2,8.43
11.90,1,26,0,5,8.83
10.39,0,65,0,0,2.86
14.56,1,52,0,4,6.74
12.93,0,45,0,4,1.80
12.75,0,31,1,1,2.49
10.12,0,31,0,4,0.08
6.19,1,39,1,4,4.52
5.03,1,40,1,1,6.61
10.61,0,38,0,3,2.44
14.63,1,53,0,4,5.46
14.19,0,54,0,2,7.72
5.12,0,37,1,4,4.97
10.09,0,23,0,1,8.93
10.14,0,57,0,4,9.87
14.75,0,54,0,0,4.14
6.81,0,57,1,5,5.65
10.48,0,44,0,0,6.80
11.63,1,24,0,4,5.43
13.24,0,37,0,1,1.04
12.34,0,51,0,2,4.86
7.73,1,60,1,0,4.42
10.69,1,22,0,5,3.56
13.83,1,48,0,3,0.74
11.78,1,38,0,1,6.33
10.77,1,26,0,4,4.85
10.48,0,37,0,5,9.93
10.18,0,33,0,2,0.10
13.36,0,36,0,4,1.89
12.86,0,58,1,5,0.41
7.53,1,54,1,2,8.07
11.65,0,23,0,3,8.15
12.35,1,48,0,1,0.24
12.64,0,44,1,1,3.64
13.57,1,64,0,0,6.83
10.27,0,29,0,5,2.13
11.03,1,54,1,3,0.59
5.30,0,41,1,1,1.90
11.07,0,33,0,1,0.56
9.09,1,59,1,2,8.86
11.12,0,38,0,2,3.89
10.00,1,40,0,3,7.08
11.33,1,35,1,3,4.25
10.68,1,46,1,5,0.30
9.50,0,46,1,1,9.44
9.47,1,33,1,3,5.68
4.50,1,56,1,3,0.60
12.68,0,35,0,3,0.55
11.93,1,59,0,3,0.71
11.35,1,44,1,4,8.30
12.01,0,37,0,2,4.01
10.14,1,41,0,0,6.58
10.53,1,42,1,1,9.83
14.54,0,56,0,1,9.13
11.55,0,35,0,1,9.16
14.52,0,49,0,1,3.58
12.88,1,35,0,0,8.88
11.06,0,28,1,4,1.06
9.94,1,53,0,4,6.60
4.05,1,65,1,2,4.97
12.62,0,44,0,1,3.22
10.41,1,26,0,3,0.58
9.78,0,30,1,1,1.51
11.83,0,42,0,3,9.45
12.81,0,34,0,1,6.23
4.93,1,42,1,5,3.98
4.41,1,54,1,2,1.66
11.15,0,19,0,3,6.28
10.54,1,42,0,0,9.15
2.18,0,52,1,0,4.19
11.99,0,49,0,5,8.81
11.15,0,30,0,3,8.99
10.48,0,29,0,3,1.85
10.12,1,21,0,2,7.54
10.19,0,41,1,5,6.12
10.76,0,29,1,0,5.69
9.49,1,65,1,4,8.45
10.65,0,66,0,4,4.38
12.71,1,35,0,1,8.62
12.06,1,22,0,3,7.05
12.88,0,55,0,1,6.94
6.61,0,57,1,3,2.91
11.83,1,67,0,2,2.11
11.18,0,63,0,0,2.24
12.09,0,31,0,5,9.36
13.58,0,41,0,1,5.99
9.85,0,40,1,3,6.67
3.17,1,39,1,3,7.63
14.04,0,51,0,2,1.90
11.18,1,40,1,3,4.28
5.95,0,33,1,3,8.78
10.19,1,23,0,4,6.44
11.62,0,34,1,5,8.93
4.12,1,42,1,5,5.71
11.61,0,31,0,5,1.32
13.72,1,38,1,0,6.28
15.24,1,67,1,2,5.82
13.15,0,47,0,1,4.50
14.23,0,60,0,2,7.01
14.68,0,51,0,4,9.92
11.29,0,56,1,5,7.77
11.85,0,22,0,4,4.62
8.45,0,25,1,1,7.64
6.51,0,18,1,3,8.47
13.37,0,40,0,2,5.66
10.24,1,44,0,0,6.52
13.79,0,42,0,4,2.37
11.54,0,31,1,4,5.87
15.99,0,66,0,3,5.25
13.48,0,39,0,3,0.02
11.20,0,49,1,4,7.89
13.77,0,63,0,2,0.63
12.38,1,33,0,1,0.98
13.38,0,40,0,3,2.70
10.28,1,45,1,1,6.01
13.11,0,65,0,4,8.69
6.81,1,52,1,0,6.20
4.20,1,37,1,4,8.12
12.48,0,38,0,1,1.93
6.41,1,45,1,3,7.67
7.47,0,39,1,3,9.11
11.97,0,45,0,1,2.30
11.58,1,37,1,3,3.10
8.43,0,39,1,5,1.40
11.42,0,30,0,3,3.44
10.28,1,37,0,0,8.53
12.45,0,38,0,3,0.12
8.30,1,23,1,3,3.79
9.94,1,42,1,1,9.94
13.75,0,43,0,3,0.70
12.97,0,40,0,1,1.88
8.91,1,22,1,3,1.24
4.92,1,50,1,2,2.34
10.73,1,37,1,4,5.60
5.37,1,39,1,4,0.28
6.37,1,34,1,0,2.97
13.09,0,50,0,4,9.62
14.83,1,50,0,3,3.38
7.72,1,35,1,5,2.93
9.86,0,24,1,2,4.66
11.24,0,20,0,3,0.46
3.78,0,25,1,4,9.09
13.01,0,35,0,2,1.88
10.60,1,26,0,5,4.44
10.96,1,42,1,4,0.78
13.01,1,33,0,0,4.55
13.39,0,47,0,3,8.67
11.26,0,31,0,1,8.19
11.73,1,31,1,3,2.65
6.02,0,48,1,2,1.22
10.13,1,67,1,4,8.99
5.83,0,52,1,2,5.23
4.85,1,67,1,3,4.62
3.34,0,23,1,3,5.73
12.18,0,36,0,5,6.34
11.05,0,31,0,1,0.29
13.72,0,41,1,1,8.75
10.61,1,26,1,2,1.31
10.04,0,60,1,0,3.19
10.13,1,23,1,4,1.23
10.60,0,35,0,3,5.18
12.71,1,64,0,3,6.30
12.72,1,62,0,1,9.47
4.83,1,21,1,5,7.79
12.10,1,64,0,1,3.33
13.28,1,37,0,2,0.54
10.61,1,63,1,1,4.47
11.24,1,53,0,2,9.60
12.81,0,47,0,4,8.79
10.65,0,62,1,3,8.18
5.23,1,36,1,3,9.26
7.78,1,47,1,4,1.18
11.58,0,31,0,0,5.86
12.21,1,62,0,4,1.14
11.22,0,53,1,3,6.30
12.51,0,36,0,1,9.71
12.60,0,64,0,5,1.49
10.28,1,26,0,1,0.64
11.65,1,44,0,4,0.23
7.94,1,31,1,4,8.09
10.28,1,59,1,1,9.18
7.44,1,52,1,1,9.27
10.17,0,18,0,4,2.22
6.33,0,22,1,1,5.41
10.88,0,24,0,4,5.43
12.58,0,42,0,4,0.98
7.42,1,58,1,4,0.85
11.45,0,27,0,3,8.48
9.75,1,53,0,5,9.21
5.19,1,28,1,4,0.25
9.29,1,32,1,3,3.09
10.45,0,37,0,4,4.49
8.21,1,37,1,1,7.94
10.29,0,25,0,1,9.04
11.65,0,21,0,1,1.34
14.36,0,63,0,4,5.97
10.01,1,47,1,2,3.55
11.24,0,35,0,4,0.32
11.20,0,55,0,4,8.64
4.70,1,24,1,1,5.25
6.07,1,44,1,1,2.32
12.27,0,44,0,1,4.71
10.01,1,39,0,4,5.47
13.73,1,59,1,3,4.14
14.47,1,62,0,0,1.18
2.36,0,29,1,5,8.99
4.95,1,55,1,0,4.27
11.06,0,51,0,1,9.70
14.19,0,64,0,1,3.47
10.27,1,29,0,4,3.84
9.02,1,18,1,0,1.93
9.10,1,49,1,1,0.03
10.61,0,19,0,3,6.01
14.86,0,51,0,5,5.42
5.52,1,35,1,1,7.96
13.01,1,57,0,2,1.06
8.10,1,48,1,4,2.82
5.82,0,34,1,4,3.27
10.42,0,38,1,3,2.48
5.15,0,23,1,2,0.42
6.52,0,24,1,3,8.71
11.22,1,28,0,3,1.45
11.52,0,31,0,4,2.11
11.84,1,31,0,1,2.01
6.32,1,53,1,3,5.70
7.70,0,56,1,4,0.60
3.30,1,40,1,1,7.47
13.32,0,46,0,1,9.13
12.76,1,66,0,5,9.16
7.02,1,21,1,3,7.14
9.31,0,61,1,1,6.06
12.08,1,47,0,2,5.89
12.13,1,31,1,1,4.16
11.99,0,46,0,2,6.48
13.99,1,50,0,5,0.97
12.06,0,38,0,1,4.70
10.97,1,39,0,5,5.08
13.77,0,61,0,2,2.96
5.68,1,33,1,4,7.95
11.17,1,38,1,1,0.12
12.33,0,31,0,1,5.93
6.51,1,61,1,5,9.81
10.67,0,27,1,1,3.23
11.43,0,33,0,2,5.26
12.67,1,55,1,1,6.01
10.05,0,66,1,3,9.69
11.82,0,56,0,3,8.37
12.60,0,31,0,4,2.98
12.30,0,29,0,1,9.31
10.67,1,50,1,5,8.41
11.44,1,37,0,3,7.36
12.16,1,41,0,5,4.53
11.55,0,46,0,2,1.47
8.71,1,33,1,2,6.83
6.84,1,43,1,4,6.74
10.95,0,19,0,0,2.83
14.00,0,67,0,3,5.73
11.38,1,47,1,4,7.25
12.94,1,46,0,1,1.66
13.46,1,56,0,1,9.55
4.33,0,52,1,0,4.22
7.12,1,40,1,2,4.63
11.89,1,31,1,4,0.01
11.33,1,58,0,0,1.89
9.34,1,37,1,1,1.25
4.09,0,31,1,3,0.12
6.27,1,22,1,4,7.93
10.19,0,25,1,4,8.12
12.47,1,28,0,1,7.40
11.54,1,44,0,2,2.13
4.08,1,28,1,3,0.96
8.12,1,30,1,1,6.56
8.52,1,38,1,1,8.78
10.53,1,24,0,4,6.60
10.20,1,41,0,1,1.78
11.85,0,34,0,4,6.53
11.85,1,33,1,5,9.81
3.72,0,47,1,1,1.47
10.44,1,45,0,3,0.68
5.40,1,54,1,1,6.41
10.19,1,46,0,3,4.73
7.13,1,65,1,3,5.07
7.21,1,56,1,2,9.00
13.18,1,43,0,4,9.49
9.45,1,42,1,3,7.35
12.91,1,56,1,2,0.52
10.53,0,35,0,1,9.13
8.78,1,30,1,4,6.01
10.96,0,42,0,4,3.59
10.85,1,21,1,5,6.89
5.72,0,55,1,3,0.16
3.30,0,56,1,4,6.28
10.24,1,25,1,2,0.51
14.60,0,60,0,5,0.79
11.79,0,50,0,4,7.19
10.44,1,37,0,1,9.57
10.58,1,65,1,4,8.34
10.86,0,20,0,3,7.73
6.84,1,19,1,3,1.71
13.09,1,56,0,1,6.78
5.91,0,31,1,2,9.91
13.63,1,50,1,1,2.26
10.66,0,44,1,2,2.21
15.56,0,64,0,5,9.03
12.53,0,57,0,1,9.57
9.49,1,24,1,2,3.03
8.74,1,39,1,1,2.27
9.95,1,46,1,2,3.11
5.79,1,30,1,4,1.32
10.98,0,20,0,1,2.51
15.18,0,63,0,3,2.20
10.56,0,37,0,3,6.32
10.50,1,23,0,2,1.08
12.96,1,64,1,0,2.27
10.68,1,21,0,0,1.48
11.81,0,53,0,2,1.27
8.50,1,53,1,3,6.27
11.52,0,20,0,3,2.36
11.47,0,33,0,0,6.56
13.05,0,33,0,1,8.01
12.22,0,46,0,1,4.91
13.64,1,57,1,1,0.35
9.04,0,67,1,2,8.40
13.85,1,66,0,2,7.09
3.53,1,64,1,0,6.28
10.43,0,65,1,1,1.72
12.88,0,36,0,0,7.99
10.66,0,21,0,0,5.60
12.25,1,39,0,4,8.24
10.03,0,38,0,1,1.42
5.04,0,41,1,0,6.68
6.44,1,38,1,1,0.62
12.36,1,58,1,0,2.83
5.04,0,24,1,4,5.30
9.39,1,37,1,2,4.65
7.14,0,37,1,0,5.11
6.83,1,42,1,4,7.61
11.67,1,37,0,4,4.72
12.92,1,39,0,3,3.55
12.54,0,34,0,2,9.27
11.16,0,43,1,2,9.94
5.06,1,42,1,2,8.40
6.78,1,32,1,4,6.78
13.99,1,42,0,0,1.20
9.87,1,35,0,3,5.60
10.43,1,30,1,5,5.37
7.98,0,66,1,1,8.04
10.40,1,49,1,4,6.33
10.32,0,44,0,2,4.75
10.65,0,66,0,1,5.85
11.52,1,19,0,4,2.67
6.34,1,26,1,1,2.78
13.20,1,38,0,4,4.24
9.99,0,56,0,1,9.48
10.96,1,63,1,3,4.65
8.28,1,37,1,4,2.07
10.28,0,51,0,0,3.94
5.29,1,41,1,5,6.25
14.11,0,60,0,2,7.91
13.47,1,45,0,2,6.28
5.72,0,57,1,1,5.13
13.84,0,61,1,3,3.24
11.04,1,25,1,3,2.27
12.57,1,41,0,2,0.45
7.40,1,23,1,2,5.39
11.22,1,55,1,5,3.18
6.64,1,42,1,1,5.42
11.05,0,56,1,2,3.35
12.85,0,47,0,4,6.31
7.17,1,20,1,0,8.18
14.78,0,58,0,3,8.10
13.58,0,63,0,2,3.49
12.10,0,22,0,1,8.05
9.36,1,46,1,4,2.68
11.11,0,57,0,1,4.23
9.73,1,61,1,1,1.77
12.24,0,68,1,1,8.09
9.71,0,20,0,1,9.72
12.75,0,46,0,4,1.63
11.78,0,67,0,3,3.44
2.96,0,36,1,3,3.69
5.60,0,43,1,5,9.03
12.12,0,35,0,1,9.56
10.99,1,23,0,3,6.03
8.58,1,22,1,4,0.75
11.85,1,60,0,0,5.32
9.12,0,41,1,1,6.61
5.86,0,35,1,0,7.65
8.66,1,20,1,4,7.14
4.05,1,48,1,3,3.16
10.77,0,41,1,1,0.69
10.44,0,22,1,4,2.74
4.64,1,26,1,2,7.55
14.33,1,57,0,3,0.49
11.31,0,24,0,4,7.13
11.03,0,41,0,0,5.59
10.07,0,31,0,4,9.20
5.93,0,46,1,2,2.89
5.25,1,65,1,0,4.15
6.80,1,30,1,1,2.64
7.02,0,38,1,0,8.80
9.11,0,48,1,0,5.70
12.08,0,58,0,0,7.62
13.94,1,51,0,5,5.06
7.09,0,21,1,4,8.53
11.56,0,19,1,5,7.31
12.53,1,32,0,1,1.02
15.85,1,66,1,0,3.12
11.40,1,37,0,3,8.49
10.83,1,22,0,3,3.35
10.44,1,62,1,3,1.98
12.17,1,64,0,4,9.12
6.40,0,26,1,2,6.63
10.58,1,45,0,3,8.24
11.26,0,42,0,0,1.82
5.32,0,56,1,2,5.97
11.89,1,61,0,4,2.28
13.02,1,53,0,4,6.43
8.42,0,22,1,1,9.61
7.84,0,23,1,4,4.15
11.33,1,26,0,1,8.51
12.20,1,65,1,0,0.40
5.48,1,19,1,0,9.00
15.18,0,64,0,4,0.43
11.78,0,26,0,3,8.54
4.24,0,38,1,4,1.96
8.29,0,39,1,1,5.50
11.84,0,50,0,4,1.83
11.26,1,22,1,0,8.18
5.88,1,62,1,3,3.41
5.20,1,57,1,1,4.73
12.41,1,23,1,0,0.71
13.62,0,47,0,3,8.15
12.87,1,66,0,2,2.01
8.17,1,54,1,4,7.46
10.77,0,41,0,1,3.64
5.84,1,49,1,2,5.01
13.24,0,40,0,4,0.52
10.07,0,32,0,5,5.82
10.86,1,21,0,3,6.32
10.50,0,31,0,3,8.41
11.41,1,20,0,5,6.14
14.38,0,58,0,1,8.14
15.34,1,59,0,3,4.26
10.45,0,35,0,3,6.59
11.02,0,20,0,3,0.86
15.28,0,57,0,5,4.32
10.72,1,41,0,1,6.78
11.65,0,48,1,3,0.64
12.69,1,49,1,1,2.48
12.73,1,36,0,4,0.64
13.79,0,49,0,5,7.74
7.17,1,60,1,4,7.15
14.84,1,51,0,2,4.64
9.47,0,46,1,2,1.61
10.98,0,36,0,2,3.66
13.34,0,44,0,0,5.60
4.53,1,22,1,2,0.91
13.92,0,67,0,1,3.12
9.08,0,51,1,4,5.09
12.46,0,63,0,0,7.69
9.65,1,25,1,4,9.82
11.74,0,48,0,3,9.09
9.82,1,46,1,5,5.03
8.25,1,66,1,2,3.74
4.18,1,52,1,2,1.53
13.11,1,32,0,1,0.34
9.02,1,36,1,1,9.25
10.17,1,23,0,0,6.48
8.66,0,36,1,4,2.62
14.87,1,65,0,1,4.09
11.52,1,33,0,4,8.32
